,age,education,activity_work,voted,voted_party,close_party,which_p_close,how_close,placement_l_r,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,gender,educational_level,political_trust
17524,61.0,16.0,1.0,1.0,5.0,2.0,66.0,6.0,3.0,5.0,7.0,8.0,5.0,5.0,6.0,7.0,Female,highly_educated,5.25
17525,80.0,15.0,6.0,1.0,9.0,2.0,66.0,6.0,5.0,2.0,5.0,5.0,3.0,0.0,0.0,3.0,Male,highly_educated,1.25
17526,49.0,16.0,1.0,3.0,5.2,2.0,66.0,6.0,5.0,5.0,5.0,8.0,2.0,1.0,0.0,0.0,Male,highly_educated,2.0
17527,53.0,8.0,1.0,2.0,8.4,2.0,66.0,6.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,Female,mid_educated,6.0
17528,52.0,9.0,1.0,1.0,17.0,1.0,17.0,1.0,9.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,Male,mid_educated,0.5
17529,35.0,15.0,1.0,3.0,3.8,2.0,66.0,6.0,5.6,8.0,7.0,6.0,6.0,5.0,6.0,5.0,Female,highly_educated,6.25
17530,46.0,9.0,1.0,2.0,9.8,2.0,66.0,6.0,5.0,4.0,4.0,5.0,5.0,1.0,5.0,4.0,Male,mid_educated,3.75
17531,58.0,10.0,1.0,1.0,6.0,2.0,66.0,6.0,6.0,5.0,8.0,10.0,4.0,4.0,4.0,7.0,Male,mid_educated,4.25
17532,81.0,14.0,6.0,1.0,5.0,1.0,5.0,2.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,Female,highly_educated,6.75
17533,41.0,9.0,1.0,1.0,5.0,2.0,66.0,6.0,5.0,4.0,3.0,4.0,0.0,3.0,3.0,4.2,Male,mid_educated,2.5
17534,77.0,9.0,6.0,1.0,5.0,1.0,5.0,2.0,7.0,6.0,7.0,6.0,5.0,5.0,8.0,8.0,Female,mid_educated,6.0
17535,81.0,3.0,6.0,1.0,17.0,1.0,17.0,1.0,9.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,Male,lower_educated,0.75
17536,56.0,10.0,1.0,1.0,4.0,2.0,66.0,6.0,4.0,5.0,6.2,7.0,6.0,1.0,1.0,4.0,Female,mid_educated,3.25
17537,66.0,17.0,1.0,1.0,17.0,1.0,17.0,2.0,9.0,7.0,8.0,8.0,7.0,6.0,6.0,6.0,Female,highly_educated,6.5
17538,64.0,17.0,1.0,1.0,10.0,1.0,10.0,2.0,5.0,6.0,8.0,8.0,5.0,6.0,6.0,7.0,Female,highly_educated,5.75
17539,35.0,9.0,1.0,1.0,3.0,2.0,66.0,6.0,2.0,3.0,4.0,7.0,3.0,3.0,3.0,2.0,Female,mid_educated,3.0
17540,43.0,14.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0,Male,highly_educated,6.5
17541,21.0,9.0,1.0,1.0,16.0,2.0,66.0,6.0,5.2,5.2,4.8,7.0,4.8,4.4,5.2,4.8,Female,mid_educated,4.9
17542,71.0,4.0,6.0,1.0,18.0,1.0,18.0,1.0,1.0,8.0,8.0,9.0,7.0,7.0,7.0,8.0,Male,lower_educated,7.25
17543,41.0,16.0,1.0,1.0,31.0,2.0,66.0,6.0,0.0,9.0,10.0,10.0,5.0,5.0,7.0,8.0,Male,highly_educated,6.5
17544,56.0,15.0,1.0,1.0,6.0,2.0,66.0,6.0,4.0,8.0,8.0,7.0,7.0,6.0,7.0,6.0,Female,highly_educated,7.0
17545,48.0,13.0,1.0,1.0,10.0,1.0,10.0,2.0,5.0,1.0,3.0,4.0,0.0,6.0,2.0,6.0,Female,highly_educated,2.25
17546,53.0,4.0,1.0,1.0,17.0,1.0,17.0,1.0,5.0,4.0,5.0,8.0,4.0,6.0,6.0,6.0,Female,lower_educated,5.0
17547,17.0,2.0,2.0,3.0,7.8,2.0,66.0,6.0,5.2,5.0,10.0,10.0,5.0,5.0,6.8,7.2,Female,lower_educated,5.45
17548,20.0,9.0,1.0,3.0,6.8,2.0,66.0,6.0,7.0,5.0,7.0,8.0,5.0,4.0,6.0,8.0,Male,mid_educated,5.0
17549,40.0,16.0,5.0,1.0,31.0,2.0,66.0,6.0,3.0,5.0,7.0,8.0,3.0,4.0,5.0,5.0,Male,highly_educated,4.25
17550,63.0,2.0,1.0,1.0,12.0,1.0,12.0,2.0,10.0,0.0,6.0,7.0,6.0,2.0,1.0,1.0,Male,lower_educated,2.25
17551,49.0,16.0,1.0,1.0,2.0,2.0,66.0,6.0,3.0,6.0,7.0,8.0,6.0,5.0,6.4,6.4,Female,highly_educated,5.85
17552,16.0,2.0,2.0,3.0,7.4,2.0,66.0,6.0,7.0,8.0,7.0,9.0,6.0,7.0,9.0,10.0,Male,lower_educated,7.5
17553,65.0,17.0,1.0,1.0,6.0,2.0,66.0,6.0,4.0,6.0,8.0,7.0,6.0,5.0,6.0,5.0,Male,highly_educated,5.75
17554,50.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,6.0,7.0,8.0,6.0,6.0,5.0,6.0,Female,mid_educated,5.75
17555,54.0,6.0,1.0,1.0,5.0,2.0,66.0,6.0,7.0,4.0,6.0,6.0,5.0,5.0,5.0,6.0,Male,mid_educated,4.75
17556,45.0,14.0,1.0,1.0,1.0,2.0,66.0,6.0,5.0,5.0,5.0,6.0,4.0,3.0,5.0,5.0,Female,highly_educated,4.25
17557,41.0,10.0,1.0,1.0,17.0,1.0,17.0,2.0,5.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,Female,mid_educated,7.5
17558,40.0,14.0,1.0,1.0,10.0,1.0,10.0,2.0,2.0,7.0,9.0,9.0,6.0,6.0,7.0,7.0,Male,highly_educated,6.5
17559,55.0,11.0,1.0,1.0,1.0,2.0,66.0,6.0,7.0,8.0,9.0,7.0,7.0,6.0,6.0,8.0,Male,mid_educated,6.75
17560,22.0,10.0,1.0,2.0,10.6,2.0,66.0,6.0,5.0,6.0,6.0,7.0,5.0,4.0,6.0,3.0,Male,mid_educated,5.25
17561,39.0,14.0,1.0,1.0,2.0,2.0,66.0,6.0,2.0,6.0,6.0,7.0,5.0,6.0,4.0,8.0,Female,highly_educated,5.25
17562,59.0,17.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,9.0,10.0,7.0,8.0,8.0,8.0,9.0,Female,highly_educated,8.25
17563,29.0,17.0,1.0,1.0,1.0,2.0,66.0,6.0,4.0,6.0,6.0,8.0,5.0,6.0,7.0,7.0,Female,highly_educated,6.0
17564,38.0,16.0,1.0,1.0,7.0,1.0,7.0,1.0,4.0,6.0,9.0,10.0,8.0,3.0,8.0,9.0,Male,highly_educated,6.25
17565,56.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,8.0,9.0,9.0,7.0,7.0,5.0,5.0,Male,highly_educated,6.75
17566,18.0,6.0,2.0,3.0,9.6,2.0,66.0,6.0,5.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,Female,mid_educated,7.0
17567,55.0,17.0,3.0,2.0,1.0,1.0,1.0,3.0,8.0,5.0,8.0,5.0,5.0,5.0,4.0,6.0,Male,highly_educated,4.75
17568,17.0,4.0,2.0,3.0,15.0,1.0,15.0,2.0,3.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,Female,lower_educated,7.5
17569,44.0,9.0,1.0,1.0,7.0,2.0,66.0,6.0,5.0,2.0,6.0,7.0,2.0,2.0,4.4,5.0,Female,mid_educated,2.6
17570,63.0,17.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,Male,highly_educated,7.0
17571,73.0,3.0,6.0,1.0,1.0,2.0,66.0,6.0,8.0,6.0,7.0,8.0,6.0,6.0,5.0,6.0,Male,lower_educated,5.75
17572,86.0,3.0,8.0,1.2,5.0,1.0,5.0,4.0,7.0,5.6,7.0,7.4,5.6,5.6,6.2,5.8,Female,lower_educated,5.749999999999999
17573,24.0,15.0,4.0,1.0,15.0,1.0,15.0,2.0,4.0,7.0,9.0,10.0,4.0,2.0,7.0,8.0,Female,highly_educated,5.0
17574,37.0,17.0,2.4,1.0,6.0,1.0,6.0,2.0,3.0,5.0,6.0,4.0,3.0,5.0,6.0,5.0,Male,highly_educated,4.75
17575,69.0,10.0,6.0,1.0,2.0,2.0,66.0,6.0,4.0,8.0,9.0,7.0,4.0,3.0,4.0,6.0,Male,mid_educated,4.75
17576,27.0,17.0,1.0,1.0,8.0,1.0,8.0,2.0,0.0,7.0,7.0,8.0,6.0,6.0,7.0,7.0,Female,highly_educated,6.5
17577,55.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,Female,lower_educated,7.25
17578,53.0,3.0,1.0,1.0,7.0,1.0,7.0,2.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,Male,lower_educated,5.0
17579,46.0,14.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,7.0,7.0,7.0,8.0,8.0,6.0,7.0,Male,highly_educated,7.25
17580,63.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,8.0,4.0,5.0,5.0,6.0,Male,lower_educated,5.0
17581,41.0,16.0,1.0,1.0,1.0,2.0,66.0,6.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,Female,highly_educated,6.75
17582,75.0,3.0,6.0,2.0,10.0,1.0,10.0,2.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,7.0,Female,lower_educated,5.5
17583,28.0,10.0,1.0,1.0,1.0,2.0,66.0,6.0,6.0,7.0,7.0,6.0,8.0,7.0,7.0,7.0,Female,mid_educated,7.25
17584,79.0,2.0,6.0,2.0,3.0,1.0,3.0,2.0,6.0,3.0,5.0,8.0,0.0,3.0,4.0,5.0,Male,lower_educated,2.5
17585,16.0,1.0,9.0,2.0,7.8,2.0,66.0,6.0,4.2,7.0,7.0,6.0,7.0,7.0,7.0,7.6,Male,lower_educated,7.0
17586,65.0,14.0,1.0,1.0,18.0,1.0,18.0,2.0,5.0,6.0,7.0,7.0,5.0,7.0,6.0,7.0,Female,highly_educated,6.0
17587,21.0,6.0,2.0,1.0,3.0,1.0,3.0,2.0,7.0,5.0,7.0,8.0,5.0,4.0,5.0,6.0,Female,mid_educated,4.75
17588,61.0,3.0,1.0,2.0,17.0,1.0,17.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,Male,lower_educated,1.25
17589,61.0,10.0,1.0,2.0,2.6,2.0,66.0,6.0,5.0,5.0,5.0,6.0,3.0,3.0,4.0,5.4,Female,mid_educated,3.75
17590,26.0,16.0,1.0,1.0,6.0,2.0,66.0,6.0,3.0,7.0,8.0,8.0,6.0,7.0,7.0,7.0,Female,highly_educated,6.75
17591,28.0,14.0,1.0,1.0,9.0,1.0,9.0,2.0,7.0,6.0,9.0,9.0,6.0,6.0,8.0,8.0,Male,highly_educated,6.5
17592,75.0,9.0,8.0,1.0,1.0,2.0,66.0,6.0,6.0,6.0,5.0,7.0,7.0,5.0,5.0,7.0,Female,mid_educated,5.75
17593,49.0,10.0,1.0,1.0,1.0,2.0,66.0,6.0,8.0,7.0,8.0,8.0,4.0,6.0,6.2,7.0,Female,mid_educated,5.8
17594,36.0,9.0,5.0,1.0,17.0,1.0,17.0,2.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,Female,mid_educated,0.0
17595,52.0,10.0,1.0,1.0,17.0,1.0,17.0,2.0,7.0,2.0,2.0,5.0,1.0,2.0,2.0,4.0,Female,mid_educated,1.75
17596,75.0,4.0,6.0,1.0,15.0,1.0,15.0,2.0,3.0,5.0,7.0,6.0,5.0,5.0,5.0,3.0,Male,lower_educated,5.0
17597,57.0,14.0,1.0,1.0,5.0,2.0,66.0,6.0,5.0,6.0,7.0,8.0,5.0,5.0,6.0,7.0,Female,highly_educated,5.5
17598,16.0,2.0,2.0,3.0,9.6,2.0,66.0,6.0,3.0,4.0,6.0,6.0,3.0,3.0,5.0,7.0,Female,lower_educated,3.75
17599,39.0,16.0,1.0,2.0,3.8,2.0,66.0,6.0,5.0,3.0,0.0,6.0,3.6,1.0,4.0,4.2,Female,highly_educated,2.9
17600,39.0,17.0,1.0,1.0,8.0,1.0,8.0,2.0,2.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,Female,highly_educated,7.25
17601,66.0,3.0,1.0,1.0,4.0,2.0,66.0,6.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,Female,lower_educated,5.0
17602,66.0,14.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,Male,highly_educated,7.5
17603,59.0,3.0,5.0,1.0,3.0,1.0,3.0,2.0,8.0,6.0,9.0,9.0,10.0,9.0,9.0,6.6,Male,lower_educated,8.5
17604,71.0,9.2,6.0,1.0,8.0,1.0,8.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,Male,,4.0
17605,58.0,13.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,7.0,8.0,8.0,7.0,6.0,6.0,6.0,Male,highly_educated,6.5
17606,35.0,14.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,6.0,4.0,8.0,4.0,5.0,4.0,4.0,Female,highly_educated,4.75
17607,43.0,14.0,8.0,1.0,5.0,2.0,66.0,6.0,6.0,5.0,7.0,7.0,6.0,5.0,5.0,5.0,Female,highly_educated,5.25
17608,57.0,16.0,1.0,1.0,17.0,1.0,17.0,4.0,8.0,4.0,6.0,6.0,2.0,3.0,4.0,1.0,Male,highly_educated,3.25
17609,16.0,2.0,2.0,3.0,9.6,2.0,66.0,6.0,4.0,5.0,4.0,6.0,5.0,5.0,7.0,2.0,Male,lower_educated,5.5
17610,20.0,7.0,2.0,3.0,8.0,1.0,8.0,2.0,2.0,8.0,9.0,8.0,6.0,7.0,8.0,8.0,Female,mid_educated,7.25
17611,46.0,10.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,5.0,7.0,5.0,5.0,6.0,6.0,6.0,Female,mid_educated,5.5
17612,22.0,10.0,2.0,1.0,1.0,2.0,66.0,6.0,8.0,7.0,9.0,7.0,6.0,5.0,5.0,5.0,Female,mid_educated,5.75
17613,69.0,17.0,6.0,1.0,2.0,1.0,2.0,2.0,6.0,6.0,9.0,9.0,6.0,7.0,7.0,7.0,Male,highly_educated,6.5
17614,77.0,13.0,6.0,1.0,15.0,1.0,15.0,2.0,4.0,5.0,8.0,8.0,7.0,5.0,8.0,7.0,Female,highly_educated,6.25
17615,71.0,16.0,6.0,1.0,1.0,1.0,1.0,2.0,8.0,7.0,9.0,7.0,5.0,4.0,4.0,8.0,Male,highly_educated,5.0
17616,27.0,9.0,1.0,2.0,6.8,2.0,66.0,6.0,5.0,2.0,4.0,6.0,1.0,3.0,1.0,4.6,Male,mid_educated,1.75
17617,40.0,16.0,1.0,1.0,1.0,1.0,1.0,3.0,9.0,3.0,4.0,6.0,3.0,3.0,2.0,4.8,Male,highly_educated,2.75
17618,75.0,4.0,6.0,1.0,1.0,2.0,66.0,6.0,4.0,7.0,8.0,8.0,7.0,6.0,7.0,5.0,Male,lower_educated,6.75
17619,60.0,17.0,1.0,1.0,18.0,1.0,18.0,1.0,5.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0,Female,highly_educated,6.75
17620,43.0,15.0,1.0,3.0,3.4,2.0,66.0,6.0,5.0,3.0,5.0,8.0,2.0,4.0,0.0,0.0,Male,highly_educated,2.25
17621,51.0,13.0,1.0,1.0,88.0,1.0,88.0,6.0,2.0,7.0,8.0,6.0,6.0,5.0,7.0,8.0,Female,highly_educated,6.25
17622,56.0,16.0,1.0,1.0,6.0,2.0,66.0,6.0,5.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,Male,highly_educated,6.25
17623,64.0,16.0,1.0,2.0,8.0,2.0,66.0,6.0,1.0,5.0,7.0,5.0,4.0,4.0,5.0,7.0,Male,highly_educated,4.5
17624,35.0,14.0,1.0,1.0,8.0,1.0,8.0,2.0,4.0,7.0,5.0,8.0,6.0,6.0,7.0,7.0,Male,highly_educated,6.5
17625,42.0,18.0,1.0,1.0,8.0,1.0,8.0,1.0,3.0,5.0,10.0,6.0,6.0,6.0,6.0,7.0,Male,highly_educated,5.75
17626,25.0,10.0,1.0,1.0,2.0,2.0,66.0,6.0,2.0,5.0,7.0,7.0,3.0,5.0,5.0,6.0,Female,mid_educated,4.5
17627,33.0,10.0,1.0,1.0,13.0,2.0,66.0,6.0,8.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,Female,mid_educated,2.0
17628,34.0,10.0,1.0,1.0,6.0,1.0,6.0,3.0,3.0,8.0,8.0,9.0,6.0,7.0,7.0,7.0,Male,mid_educated,7.0
17629,79.0,4.0,6.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,8.0,Female,lower_educated,6.5
17630,31.0,17.0,1.0,1.0,10.0,1.0,10.0,2.0,2.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,Female,highly_educated,6.0
17631,25.0,15.0,2.0,1.0,4.0,2.0,66.0,6.0,5.0,6.0,6.0,7.0,5.0,5.0,6.0,6.0,Male,highly_educated,5.5
17632,51.0,3.0,5.0,1.4,8.4,2.0,66.0,6.0,6.4,3.0,4.0,7.0,4.0,3.0,2.0,5.0,Female,lower_educated,3.0
17633,26.0,17.0,1.0,1.0,15.0,1.0,15.0,2.0,6.0,9.0,10.0,8.0,7.0,7.0,6.0,6.0,Male,highly_educated,7.25
17634,32.0,16.0,8.0,1.0,7.0,1.0,7.0,2.0,5.0,7.0,7.0,7.0,4.0,4.0,6.0,6.0,Female,highly_educated,5.25
17635,16.0,2.0,2.0,3.0,7.8,2.0,66.0,6.0,5.0,7.0,8.0,7.0,7.0,6.0,6.0,6.8,Female,lower_educated,6.5
17636,30.0,9.0,8.0,1.0,13.0,1.0,13.0,2.0,8.0,0.0,5.4,8.0,0.0,2.0,4.0,3.8,Female,mid_educated,1.5
17637,68.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,2.0,2.0,4.0,2.0,5.0,2.0,7.0,Male,lower_educated,2.75
17638,81.0,14.0,8.0,1.0,10.0,1.0,10.0,2.0,8.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,Female,highly_educated,6.25
17639,40.0,10.0,1.0,1.0,8.0,1.0,8.0,1.0,6.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,Male,mid_educated,7.0
17640,52.0,17.0,1.0,1.0,15.0,1.0,15.0,3.0,3.0,6.0,8.0,8.0,4.0,6.0,7.0,7.0,Male,highly_educated,5.75
17641,44.0,17.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,7.0,9.0,10.0,4.0,7.0,8.0,9.0,Male,highly_educated,6.5
17642,80.0,14.0,6.0,1.0,7.0,1.0,7.0,2.0,8.0,0.0,6.0,5.0,0.0,4.0,5.0,5.0,Male,highly_educated,2.25
17643,54.0,13.0,1.0,1.0,6.0,2.0,66.0,6.0,3.0,4.0,7.0,8.0,6.0,7.0,5.0,7.0,Female,highly_educated,5.5
17644,64.0,8.0,8.0,1.0,10.0,1.0,10.0,2.0,6.0,3.0,6.0,7.0,3.0,4.0,5.0,7.0,Female,mid_educated,3.75
17645,55.0,17.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,Male,highly_educated,8.5
17646,61.0,14.0,5.0,1.0,13.0,1.0,13.0,3.0,6.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,Male,highly_educated,1.5
17647,85.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,4.0,5.0,7.0,9.0,6.0,8.0,5.0,2.0,Male,lower_educated,6.0
17648,84.0,7.0,6.0,1.0,5.0,1.0,5.0,2.0,6.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,Male,mid_educated,6.25
17649,30.0,14.0,1.0,2.0,7.4,2.0,66.0,6.0,5.0,8.0,9.0,9.0,6.0,6.0,4.0,4.0,Male,highly_educated,6.0
17650,38.0,10.0,8.0,2.0,17.0,1.0,17.0,3.0,5.8,4.0,4.0,7.0,3.0,4.0,4.0,4.0,Female,mid_educated,3.75
17651,71.0,17.0,6.0,1.0,8.0,1.0,8.0,2.0,2.0,6.0,9.0,9.0,4.0,6.0,7.0,8.0,Male,highly_educated,5.75
17652,54.0,10.0,5.0,1.0,4.0,1.0,4.0,2.0,3.0,1.0,4.0,5.0,2.0,1.0,0.0,4.0,Female,mid_educated,1.0
17653,41.0,17.0,4.0,1.0,6.0,1.0,6.0,2.0,5.0,6.0,7.0,8.0,5.0,7.0,6.0,8.0,Male,highly_educated,6.0
17654,78.0,13.0,6.0,1.0,4.0,1.0,4.0,2.0,5.0,4.0,7.0,8.0,4.0,4.0,4.0,5.0,Male,highly_educated,4.0
17655,68.0,14.0,6.0,1.0,1.0,1.0,1.0,2.0,7.0,6.0,7.0,6.0,5.0,6.0,6.0,8.0,Male,highly_educated,5.75
17656,72.0,3.0,6.0,1.0,8.0,1.0,8.0,2.0,3.0,5.0,5.0,8.0,2.0,3.0,5.0,5.0,Female,lower_educated,3.75
17657,50.0,13.0,1.0,1.0,2.0,1.0,2.0,2.0,9.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,Female,highly_educated,6.0
17658,51.0,6.0,1.0,1.0,17.0,2.0,66.0,6.0,5.0,7.0,6.0,7.0,6.0,8.0,7.0,6.0,Female,mid_educated,7.0
17659,61.0,3.0,5.0,1.0,4.0,2.0,66.0,6.0,4.0,4.0,6.0,6.0,2.0,4.0,4.0,4.0,Female,lower_educated,3.5
17660,44.0,10.0,1.0,1.6,8.0,2.0,66.0,6.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,5.4,Male,mid_educated,4.5
17661,75.0,3.0,6.0,1.0,9.0,1.0,9.0,3.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,Female,lower_educated,5.75
17662,59.0,14.0,1.0,1.0,6.0,1.0,6.0,2.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,Female,highly_educated,6.75
17663,23.0,10.0,1.0,1.0,3.0,2.0,66.0,6.0,6.0,4.0,3.0,7.0,3.0,6.0,8.0,9.0,Female,mid_educated,5.25
17664,77.0,3.0,6.0,1.0,18.0,1.0,18.0,2.0,4.0,0.0,3.0,6.0,0.0,5.0,0.0,3.0,Female,lower_educated,1.25
17665,56.0,10.0,1.0,2.0,1.0,2.0,66.0,6.0,8.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,Female,mid_educated,6.25
17666,71.0,10.0,6.0,1.0,4.0,1.0,4.0,2.0,2.0,4.0,7.0,5.0,3.0,3.0,2.0,5.0,Male,mid_educated,3.0
17667,61.0,3.0,1.0,2.0,6.0,2.0,66.0,6.0,8.0,5.0,6.0,7.0,6.0,7.0,5.0,6.0,Male,lower_educated,5.75
17668,60.0,9.0,8.0,1.0,5.0,1.0,5.0,2.0,7.0,6.0,9.0,9.0,7.0,6.0,7.0,7.0,Female,mid_educated,6.5
17669,58.0,10.0,1.0,1.0,15.0,2.0,66.0,6.0,3.0,7.0,6.0,3.0,4.2,4.0,8.0,8.0,Male,mid_educated,5.8
17670,77.0,18.0,6.0,1.0,18.0,1.0,18.0,3.0,5.0,7.0,6.0,8.0,5.0,5.0,2.0,7.0,Male,highly_educated,4.75
17671,56.0,13.0,1.0,1.0,1.0,2.0,66.0,6.0,8.0,5.0,8.0,8.0,5.0,5.0,2.0,4.0,Male,highly_educated,4.25
17672,74.0,3.0,6.0,1.0,2.0,1.0,2.0,3.0,2.0,6.0,4.0,7.0,7.0,6.0,7.0,7.0,Female,lower_educated,6.5
17673,53.0,16.0,1.0,1.0,17.0,1.0,17.0,2.0,7.0,0.0,6.0,5.0,1.0,0.0,0.0,3.0,Female,highly_educated,0.25
17674,15.0,2.0,2.0,3.0,7.8,2.0,66.0,6.0,3.0,8.0,7.0,8.0,7.0,8.0,7.6,7.8,Male,lower_educated,7.65
17675,67.0,14.0,8.0,1.0,2.0,1.0,2.0,2.0,1.0,7.0,8.0,9.0,7.0,7.0,8.0,8.0,Female,highly_educated,7.25
17676,63.0,16.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,Male,highly_educated,6.0
17677,67.0,8.0,6.0,1.0,17.0,1.0,17.0,2.0,5.0,6.0,7.0,8.0,4.0,5.0,3.0,7.0,Female,mid_educated,4.5
17678,75.0,10.0,6.0,1.0,6.0,2.0,66.0,6.0,7.0,6.0,7.0,8.0,6.0,6.4,5.4,6.6,Female,mid_educated,5.949999999999999
17679,38.0,17.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,8.0,8.0,8.0,5.0,5.0,4.0,8.0,Female,highly_educated,5.5
17680,63.0,10.0,8.0,1.0,8.0,2.0,66.0,6.0,4.0,3.0,6.0,8.0,3.0,4.0,4.0,5.0,Female,mid_educated,3.5
17681,68.0,3.0,6.0,1.0,17.0,1.0,17.0,4.0,5.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,Male,lower_educated,1.0
17682,45.0,16.0,1.0,1.0,6.0,2.0,66.0,6.0,5.0,5.0,5.0,6.0,5.0,4.0,6.0,6.0,Female,highly_educated,5.0
17683,71.0,17.0,6.0,1.0,15.0,1.0,15.0,2.0,7.0,6.0,8.0,9.0,5.0,5.0,6.0,8.0,Male,highly_educated,5.5
17684,34.0,15.0,8.0,1.0,6.0,2.0,66.0,6.0,3.0,8.0,9.0,8.0,7.0,7.0,7.0,8.0,Male,highly_educated,7.25
17685,90.0,7.0,6.0,1.0,18.0,1.0,18.0,2.0,3.0,7.0,7.0,9.0,7.0,7.0,8.0,9.0,Male,mid_educated,7.25
17686,78.0,3.0,5.0,1.0,2.0,2.0,66.0,6.0,3.0,1.0,5.0,5.0,1.0,1.0,3.0,5.0,Female,lower_educated,1.5
17687,18.0,4.0,1.0,3.0,17.0,1.0,17.0,1.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,Female,lower_educated,6.25
17688,33.0,17.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,9.0,8.0,8.0,8.0,6.0,0.0,0.0,Female,highly_educated,5.75
17689,54.0,10.0,1.0,1.0,10.0,2.0,66.0,6.0,5.0,5.0,7.0,7.0,4.0,5.0,3.0,7.0,Male,mid_educated,4.25
17690,69.0,9.0,6.0,1.0,6.0,1.0,6.0,2.0,5.0,4.0,6.0,7.0,6.0,6.0,5.0,7.0,Male,mid_educated,5.25
17691,55.0,1.0,1.0,2.0,10.4,2.0,66.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,Female,lower_educated,1.25
17692,74.0,2.0,6.0,1.0,1.0,2.0,66.0,6.0,5.0,5.0,4.0,7.0,5.0,5.0,3.0,6.4,Male,lower_educated,4.5
17693,32.0,10.0,1.0,1.0,17.0,1.0,17.0,2.0,5.0,6.0,5.0,7.0,4.0,5.0,5.0,7.0,Male,mid_educated,5.0
17694,42.0,2.0,1.0,2.0,10.0,2.0,66.0,6.0,5.0,3.0,7.0,8.0,3.0,4.0,6.0,5.0,Male,lower_educated,4.0
17695,69.0,3.0,6.0,2.0,7.2,2.0,66.0,6.0,5.0,3.0,7.0,6.0,4.0,4.0,6.0,6.0,Female,lower_educated,4.25
17696,58.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,6.0,7.0,7.0,4.0,4.0,5.0,5.0,Male,mid_educated,4.75
